mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_var_0,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_delta_mean_0,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_var_0,mfcc_delta_var_1,mfcc_delta_var_2,mfcc_delta_var_3,mfcc_delta_var_4,mfcc_delta_var_5,mfcc_delta_var_6,mfcc_delta_var_7,mfcc_delta_var_8,mfcc_delta_var_9,mfcc_delta_var_10,mfcc_delta_var_11,mfcc_delta_var_12,spectral_centroid_mean,spectral_centroid_var,spectral_rolloff_mean,spectral_rolloff_var,spectral_flux_mean,spectral_flux_var,spectral_contrast_mean_0,spectral_contrast_mean_1,spectral_contrast_mean_2,spectral_contrast_mean_3,spectral_contrast_mean_4,spectral_contrast_mean_5,spectral_contrast_mean_6,spectral_contrast_var_0,spectral_contrast_var_1,spectral_contrast_var_2,spectral_contrast_var_3,spectral_contrast_var_4,spectral_contrast_var_5,spectral_contrast_var_6,envelope_mean,envelope_var,spectral_bandwidth_mean,spectral_bandwidth_var,rms_mean,rms_var,energy,amplitude_mean,amplitude_var,dynamic_range,tempo_0,beat_strength_mean,beat_strength_var,ibi_var,ibi_mean,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_var_0,chroma_var_1,chroma_var_2,chroma_var_3,chroma_var_4,chroma_var_5,chroma_var_6,chroma_var_7,chroma_var_8,chroma_var_9,chroma_var_10,chroma_var_11,tonnetz_mean_0,tonnetz_mean_1,tonnetz_mean_2,tonnetz_mean_3,tonnetz_mean_4,tonnetz_mean_5,tonnetz_var_0,tonnetz_var_1,tonnetz_var_2,tonnetz_var_3,tonnetz_var_4,tonnetz_var_5,hpr,harmonic_energy,percussive_energy,zcr_mean,zcr_var,onset_acf_mean,onset_acf_var,skewness,kurtosis,file_name
-89.70955,36.28278,11.465646,37.497395,9.179834,3.7314453,2.8276622,6.81722,1.4637537,0.0984008,1.0316732,1.1726795,-3.5680354,1966.9891,456.47452,323.66513,204.34834,197.9916,66.11524,113.86529,86.284,59.85681,57.278156,55.237305,50.409946,53.594536,0.03849206,0.020813175,0.000945477,0.003470488,-0.00453457,-0.013008499,-0.013284087,0.017537588,0.010378339,0.019473506,0.019760085,0.00013895839,-0.0024920153,37.343315,14.21197,15.07837,7.2769456,7.177358,2.4783735,3.8862653,2.1485882,1.5220414,1.6012702,1.647919,1.5838976,1.9233576,3760.408113053086,586348.3379936039,7442.153116389936,1729130.2883433215,1.5823643,2.9321094,23.70616659189745,14.611312350566415,20.739169903231133,19.656362365128285,20.082104809169294,17.85388170213408,16.23176714242517,22.529600061827583,15.20464218320602,19.663723485909788,13.619703310101926,10.286011934946258,8.735549177438655,5.498562406778497,0.07327828,0.004681616,3052.8443953202923,127621.83233693782,0.09632569,0.0007618461,0.010051320078925617,0.07327828,0.004681616,1.3198547,123.046875,1.5823643,2.9321094,3.124425945633058e-09,0.000959298973826819,0.6302326,0.8428045,0.58473104,0.58134115,0.71507835,0.52585953,0.64452654,0.50241834,0.54838175,0.6696199,0.4473903,0.52188444,0.026100088,0.03149389,0.024990639,0.0276965,0.04147754,0.027733289,0.053608563,0.021163873,0.03088719,0.05937307,0.019314924,0.026737623,0.024233719697429604,-0.06236301930084595,-0.06482360875327652,0.03138127087486489,0.021409237406048897,0.012185094732580866,0.0032543622345426876,0.0019182027377603766,0.0031854146562051424,0.0028082669188676896,0.0004701350182163318,0.0006916361195579734,0.08482032208259453,2623.3396,1803.5773,0.21236722375290024,0.0038961118281588057,1621.4743439300416,1006668.6813991537,-0.09064334608305999,1.8772223144889484,m00230.wav
-368.52054,124.2544,-31.574644,17.583704,2.3249912,-5.945176,-11.797775,-5.5220284,-5.3968735,-1.3089094,-8.424349,-3.616905,2.2096312,5205.8022,467.59106,426.27493,179.1138,173.05905,84.42578,221.97446,125.55693,141.80815,38.431076,59.395664,131.22191,207.55902,-0.06819436,-0.017193625,0.02541693,-0.0133755,0.009580678,0.007477034,0.005666771,0.028071176,0.010865553,-0.00074820546,-0.0031777401,-4.014652e-05,0.006376681,18.095291,2.9558003,1.9536937,1.1768539,0.92317814,0.9918683,0.9476748,0.9331412,0.8934246,0.63614047,0.85469496,0.93760943,0.93481654,1329.4563630678217,109846.1576849609,2462.2959641458815,366605.06907717325,0.8113954,0.20596232,16.97309271746895,22.16326989281085,24.429481901047957,25.26915558331485,24.915527019420228,23.72250857169304,27.680659066042363,13.90823702201234,19.57882430052888,16.130980189916414,12.623192388017388,9.913843561977048,9.342936362188413,21.75831343759382,0.017318409,0.0007425948,1415.5981775548396,40844.76058657534,0.021284299,0.00058911304,0.001042522291768426,0.017318409,0.0007425948,0.87927246,123.046875,0.8113954,0.20596232,2.2909273303532508e-09,0.0009439825312841187,0.46859148,0.34261194,0.5613234,0.27646774,0.5963568,0.44079816,0.3447203,0.420118,0.2820913,0.28275633,0.39229167,0.27569294,0.10673315,0.059508078,0.08341485,0.046213605,0.10056236,0.09086191,0.06146803,0.068257146,0.04582797,0.028474895,0.07955187,0.021972204,0.09696226563317706,0.07368482458609675,-0.01834840399313282,0.012426082886127189,0.020154110878166157,-0.032998641320285994,0.050938168588359097,0.040732889520220285,0.008024170132606609,0.022114749544170774,0.0029637926336669985,0.002974725034881494,4.857176759804871,644.9254,6.4476733,0.07881720381380511,0.0011474694338970074,426.0635055143292,62194.77440988856,0.14796312667399855,17.67608710652808,m00236.wav
-75.53899,81.87488,-22.043093,69.87399,-11.727046,25.740551,-18.521591,27.030558,-14.075854,22.139402,-12.094865,14.948557,-13.516832,492.5259,236.62921,155.54863,117.64342,68.93942,64.78589,64.89319,40.028683,49.288395,42.518555,31.928818,30.487137,30.060944,0.0055569992,-0.008721739,0.007443005,0.0011415828,0.0006902633,-0.0055230623,0.0019386495,0.0073522874,-0.0021293603,-0.0012156932,0.004004755,-0.004445378,0.008462567,12.72902,8.284189,5.1180215,3.2958014,2.4292479,1.6669692,2.7329636,1.42495,1.6118716,1.5639839,1.2806933,1.0182114,1.0844647,2656.9415562858653,198368.4247685976,5327.1529124673725,539387.9648711451,1.1835344,0.69625515,13.546835034002923,13.349293103810693,13.654645824507917,14.10065582282403,14.59384751516416,16.202243873289323,42.879530199428594,10.190925803084749,11.896387259256414,10.989726025803975,5.8625830886827375,3.3644888298881397,2.8274909966366835,4.486425029515657,0.087297335,0.00573282,2337.704931468942,30149.918300364003,0.11373729,0.00040013267,0.013353645986078693,0.087297335,0.00573282,1.4001465,107.666015625,1.1835344,0.69625515,2.0597987257178425e-09,0.001079713936856794,0.5484222,0.61373514,0.700908,0.7972514,0.7501732,0.7551546,0.72192055,0.663688,0.7507788,0.7075522,0.7001095,0.6085862,0.017508298,0.018861754,0.021721506,0.034238108,0.02896915,0.023572555,0.023151027,0.022424573,0.02638511,0.020272825,0.02673567,0.026693681,-0.017176731051255223,-0.006185283520845651,-0.000489784210160363,-0.008928440770527889,-0.004535087140641439,0.0005679897940951868,0.0022212264848285976,0.0014808496811460742,0.002056464134857395,0.002108578924258866,0.0003403477606509004,0.00031579909850843775,0.3874545787199211,2741.3093,2461.4666,0.15871519721577726,0.002199192506327417,906.6357489040636,292092.9642801575,-0.08502797375021331,1.5246542617979886,m00248.wav
-3.5798953,92.929634,-25.082928,45.179504,-10.856173,31.863396,-18.04439,28.626354,-10.2277155,14.668069,-14.905226,14.741958,-15.603514,1020.4018,171.39415,149.58519,65.76457,70.59468,42.470566,73.045944,48.179405,59.069,41.811085,30.200726,28.676184,40.916348,-0.06344918,0.0101562245,0.02392629,3.2229473e-05,0.0017314013,0.0062059727,0.030477643,0.00962912,0.019159444,-0.0017639236,0.0026650587,-0.0002623578,0.006533019,39.627926,4.7783484,4.908734,1.9211947,2.536922,1.493402,3.1203377,1.8485795,1.981974,1.0424306,1.0660754,1.1956004,1.3860941,2442.941257538624,130595.75140069805,5267.915786778567,414655.6834674431,1.2927924,1.3253224,21.480229719293234,14.412669429025836,17.116091600727383,18.022161962599824,19.31073045872239,17.208136851557605,44.9005769637453,37.65232360944682,15.231077225809761,19.519359233152024,13.436147490333557,12.340465022910136,5.64491224774415,5.387429410205661,0.21550258,0.028866656,2358.6658883014015,31737.91165979753,0.27078366,0.0018968092,0.07530798858859403,0.21550258,0.028866656,1.9643555,78.30255681818181,1.2927924,1.3253224,3.933226952164258e-09,0.001492921492921493,0.4536533,0.45917064,0.47533914,0.7756793,0.4359734,0.46887767,0.5738547,0.5211431,0.47102308,0.45198345,0.6457102,0.47395256,0.04658266,0.025204623,0.028421866,0.060449503,0.035612747,0.045738343,0.076556,0.059279162,0.034830537,0.03156875,0.04634953,0.04037802,-0.08788909315893614,0.008100171487745366,0.0732234785951276,-0.055027460374013036,0.013301166601131502,0.027147916414287335,0.007371502442802914,0.004146588029184794,0.005522350230938079,0.006173907780040207,0.0006705150399499524,0.0009241898747277343,-0.5154550717163122,26525.594,8073.4707,0.12468240948859242,0.0011888826330901203,1082.0016497042957,432383.7642065669,-0.03513122518817725,0.1613511143345856,m00253.wav
-213.26424,115.16476,-11.69817,39.015358,-20.34833,13.082702,-9.1827,9.017152,-14.104312,4.271254,-6.0507803,3.7858355,0.22263552,6132.9727,798.2638,669.08453,350.93396,531.99756,278.2447,126.45182,67.96417,110.09561,92.602684,84.85938,104.41364,76.34565,-0.11408868,-0.0020235863,0.049517673,-0.040020365,0.015540764,0.016568499,-0.007620042,-0.00082265656,-0.0005218804,-0.011863988,-0.0121375155,0.00731851,0.006631558,81.229294,13.921751,9.816662,6.662257,6.8515196,3.1344063,2.3921437,1.6018623,2.5332813,2.3318436,1.6285369,1.5077033,1.499525,1817.2305900912734,298141.4244085744,3943.8319655416185,1366784.3467715923,1.2483472,1.4046627,14.334424623877076,17.63670377718521,21.930637202724167,20.23588947831593,18.562802505723557,18.905217878458068,36.4906632629116,16.476661916128425,20.950104952455522,23.628220288592125,16.10452226114726,13.059321869205311,17.292748757194534,28.30229049804122,0.065281846,0.0066952696,1973.7920387617448,114140.14452080753,0.08128055,0.004346177,0.010956988191142183,0.065281846,0.0066952696,1.4125366,80.74951171875,1.2483472,1.4046627,6.683172135067178e-09,0.0014297052154195011,0.40807894,0.43578243,0.63382083,0.2714925,0.3733073,0.3769484,0.2822615,0.5777237,0.37032133,0.28502017,0.30812788,0.36510453,0.066226535,0.07983271,0.10956069,0.032572955,0.07124437,0.07926713,0.036550436,0.10108532,0.05385864,0.033004906,0.057378694,0.05281242,0.07890590154691841,0.09116606078427053,0.018371031615286575,-0.01698813132209941,-0.006768629692158607,-0.05265622288085899,0.014914122307514112,0.015542795370090894,0.02644094840673355,0.018474624995195043,0.003419446210832307,0.002357106058767887,0.18781903266106534,4778.8765,1109.9275,0.07917482356921887,0.0013776590528174816,1008.9681381835728,352838.0345081073,0.3932890986990265,4.99521904568229,m00298.wav
-249.31532,131.00032,0.67786986,66.704155,17.911272,4.623277,6.603809,1.2421157,1.4099408,-1.5849273,-0.97253853,-3.5726156,-2.9297993,3977.6575,338.24554,1578.9688,298.3847,183.51114,173.19873,96.41475,98.26317,75.738655,91.75964,101.25188,85.11508,86.26875,-0.054443892,-0.008559921,0.024194019,-0.0011754608,0.009996411,0.015365562,0.010945754,0.0008287367,0.008195123,0.0022258132,0.0025106985,0.011314954,-0.0067298436,144.99696,10.552591,40.131294,9.029304,4.139851,4.5095115,2.3140159,2.9008884,1.9493188,1.755177,2.039288,2.461357,2.4909477,1109.3207630441668,138690.14617017072,2243.3167778422276,838253.6529387314,1.472139,2.8485959,14.451171499090927,18.318366806964843,22.940932473606765,20.230247570419674,20.238832957228574,20.78675865138467,30.204763162687954,17.9033063270722,22.48220866305218,30.8161562308363,19.301285757198887,22.473890820165366,22.18033620647015,2.6108156917016148,0.070914984,0.0060443236,1463.1107858840894,37662.210096830866,0.0891659,0.0031143294,0.011073258912280483,0.070914984,0.0060443236,1.6573486,92.28515625,1.472139,2.8485959,6.077841492783481e-09,0.0012688334593096496,0.3431683,0.3635825,0.41735435,0.31258202,0.3804963,0.4046139,0.2639871,0.25899097,0.28100264,0.38639563,0.91686815,0.54500765,0.026369926,0.04168519,0.04012244,0.039524287,0.049396057,0.037696026,0.017184747,0.018361127,0.021652462,0.034941327,0.035305083,0.038338467,-0.06302753067600465,0.051698795660669906,-0.010212345541457104,-0.13887761054489958,0.028401797128267903,-0.05395779747059258,0.006291366488029235,0.0066579030727563155,0.004954415527874608,0.012058785626515,0.0012945721348385036,0.001338479939060984,3.7571562099669977,4469.525,1132.5955,0.051697390999613305,0.0013392659740276058,1403.5982693382966,712768.9470803598,0.0311525940086784,5.393069155742117,m00313.wav
-55.631004,114.9514,-37.04922,64.900314,-7.1699824,15.256333,-16.24762,18.646315,-9.762152,21.460814,-5.662462,12.79181,-16.540878,1013.77313,318.2905,205.41469,68.838974,93.57416,114.96858,97.79859,77.883606,68.49206,73.34603,72.03129,99.28801,55.811733,0.080986574,-0.039312262,0.016421003,-0.0035819912,-0.010689352,0.018804397,-0.025438454,0.017050795,-0.0038254296,0.0026718709,-0.00048895023,0.010090653,0.00353365,46.51966,8.547798,7.1361365,2.1707103,2.123178,4.3228383,2.014067,3.0859065,1.4277574,1.3707013,1.4638613,1.658472,1.5576837,1977.0957174136204,137168.42530325736,3943.357335774362,695655.2182812053,1.3061333,1.2853739,22.301455959695705,14.470150753226541,17.724374385280104,18.03681755532141,17.76522039696438,19.24811784854392,41.311447699971175,23.390911911240643,13.24206039520635,17.485177935076553,13.818592650262698,7.6039447777176115,9.746029089177368,6.871497390479535,0.1570285,0.015728766,1927.7012073969408,73886.46077729626,0.19659239,0.0017112998,0.040386714818924016,0.1570285,0.015728766,1.734375,99.38401442307692,1.3061333,1.2853739,2.403689238094564e-09,0.00118469156370031,0.43320903,0.5215988,0.4982011,0.58348876,0.83286023,0.5273434,0.57707614,0.6443808,0.6618337,0.5783576,0.50233376,0.5469107,0.02264615,0.048574526,0.032134067,0.029134767,0.03644619,0.024924377,0.03380218,0.0360395,0.04428412,0.052939028,0.03295678,0.04877331,0.03467694233904708,-0.047099300512646256,0.023980447679631197,0.05759544212627525,0.018190358796035817,-0.014941901496157033,0.003713231705153337,0.002287677185019963,0.005965444976406386,0.005001804655937485,0.0006796788366267599,0.0008900736781766109,0.08156275014926093,11984.041,6074.5767,0.10660165313225058,0.000946205608834699,1104.4145030969435,415585.37353955786,-0.029921619720920334,0.45003159655965863,m00338.wav
-70.11194,94.16672,-50.33251,46.95689,-16.10815,19.98747,-23.955923,16.344193,-22.179579,14.427519,-20.087427,12.139044,-14.7731085,566.8039,200.07758,88.21024,61.875168,50.261684,36.163544,38.01727,36.634796,30.416027,34.87974,29.928564,25.694304,28.172438,0.061436217,-0.018857457,-0.00094501086,-0.0056495448,-0.009094034,0.010936972,-0.002247451,0.0034794966,-0.0003498399,0.0014975854,-0.006768621,-0.0091073755,-0.0094305575,23.472725,5.902787,2.6977308,1.7958425,1.6026132,1.3489099,1.0261234,0.8577238,0.7529518,0.88876534,0.8766157,0.76774395,0.75518817,2471.4537522284268,108657.0152047494,4687.268717825551,458196.73856206826,1.1321665,0.9236168,28.438465303151453,15.209080583544186,18.45598690533997,16.98319969381061,16.817078808518914,17.246442817695737,42.133197329641426,22.067313292127185,13.719142763535272,15.74876441204887,10.736193842648657,5.959699556025449,3.483122562978379,5.423267809531677,0.08433684,0.0045337537,2102.1934648698248,25988.308875157203,0.1068667,0.00021669529,0.011646458929251398,0.08433684,0.0045337537,1.3644104,129.19921875,1.1321665,0.9236168,4.197461606081042e-10,0.0008940719144800777,0.62721,0.52805793,0.37893647,0.73580545,0.41458443,0.5312471,0.43929216,0.5315848,0.71316534,0.45457125,0.6949867,0.45104915,0.061664306,0.06466266,0.01216799,0.045730095,0.018599046,0.026238753,0.02355708,0.034906592,0.06370086,0.022909053,0.057439376,0.023570485,-0.13962069615868453,0.039746985540262396,0.03498992186589975,0.03354357639493295,0.007191568301436823,0.010987941343164442,0.00542843203470466,0.005966282739382237,0.005432210243307494,0.010254562231550688,0.0006627506108315329,0.0008989352341122599,0.029849328232324664,3966.5935,1346.0,0.15093857248163187,0.0009732999995177241,829.7872447525727,246903.8017568184,-0.01821228122525873,0.5395110180542977,m00339.wav
-192.50862,113.1928,-6.3497915,39.581062,-9.180212,17.197966,-19.102737,12.200302,-15.4702015,9.694097,-10.955244,12.916771,-7.2863307,1729.111,307.81927,365.72116,80.022026,47.384346,49.87767,54.467552,41.100075,39.426792,34.48878,34.670605,47.162296,38.465694,-0.0123095,0.012028447,0.026719604,-0.011316978,-1.5109432e-05,0.0039908416,0.0036505458,0.006436084,-0.008777811,-0.012434885,0.012652932,0.0076761856,0.009150189,54.338287,8.891988,9.27522,2.503181,1.5752152,1.6470962,1.4845884,1.5063795,1.312193,1.0727607,1.1293933,1.5831414,1.0760305,1825.7919934437014,130056.44467311268,4011.2377193300463,1186942.345617523,1.1884664,1.3320787,19.036845580706537,15.176492961019235,21.241141550380142,21.834574991831754,22.097922411158947,19.133547541950445,37.841347431901276,28.962143916818476,13.07673812764253,24.471187892676205,23.957409440913494,23.90479854668088,12.398248057187711,4.9070056344281765,0.056152847,0.0029396703,2108.133619273554,99303.18410714998,0.07116314,0.0010230212,0.0060928143625981045,0.056152847,0.0029396703,1.2244263,99.38401442307692,1.1884664,1.3320787,9.491402978648533e-09,0.0011541487343236614,0.44177973,0.27143756,0.5209414,0.4457513,0.30763376,0.4499705,0.42650026,0.7254197,0.43176126,0.4880459,0.42321613,0.35147542,0.05313168,0.019672986,0.08896475,0.06716749,0.026892327,0.07631296,0.029987102,0.07523556,0.0373395,0.073911116,0.058097687,0.04402145,0.04141090412320343,0.1180002530282859,0.0664006103657053,-0.04064820721105895,-0.0025228673706053804,0.005156442007281919,0.014458891067143856,0.007434501868391648,0.016420467210606318,0.010351809689174011,0.0022774947040478622,0.0015939589669428827,0.1539109862055892,2886.7815,391.04758,0.0768886250483372,0.0007207446968693945,914.5228081072746,312736.62896425766,0.38584723507128305,2.940590439600129,m00351.wav
-350.35263,169.53174,31.77135,16.71844,28.658941,19.246181,7.845076,10.037885,4.7406454,2.9217067,3.900229,1.8129543,-5.969145,2656.7532,622.58655,316.68668,213.50073,188.21754,68.66772,40.605225,36.637596,40.665188,36.67361,46.568295,42.355606,35.479504,0.018693224,0.017830757,-0.010960139,-0.01630022,-0.0028401269,-0.012593617,-0.0077036577,0.0011125766,0.0010850505,0.0014147689,-0.0058589554,-0.0021438517,0.0010935336,65.820114,14.177077,5.931923,3.579245,2.0798988,1.0707413,1.0330077,0.97317445,0.9700986,0.84675556,0.802305,0.80851954,0.54301685,570.3499042411772,104947.12167592371,929.3001037739269,499972.2079548395,0.81345505,1.8445381,24.254701338582482,18.73859062722992,22.10252953301977,21.461753374646456,20.904475862368823,16.344421833551117,26.015943281703976,27.96771922329155,18.96831171221579,24.057559222588708,31.67918423757425,20.704243842882143,6.952342854966062,10.14575755092952,0.054264124,0.0031996097,995.5058534728203,84704.57755371548,0.06586,0.0018039934,0.006144204622444824,0.054264124,0.0031996097,1.5563354,58.72691761363637,0.81345505,1.8445381,2.2528884569700893e-08,0.0021278911564625853,0.15644896,0.17402646,0.16203895,0.19218919,0.5647523,0.12261335,0.28906038,0.124610245,0.24566638,0.508775,0.19496454,0.5881337,0.011783037,0.015782995,0.01864401,0.02010991,0.12915957,0.013657498,0.06621587,0.013931941,0.06378998,0.14788827,0.028737918,0.089342065,0.2696210461046869,-0.2689427047246619,0.04443148587746057,0.12975344569649183,-0.0026499860734017994,-0.00028417052085998187,0.031217330779044702,0.017682837713489597,0.029320512999086983,0.04448021872447041,0.009176978964622912,0.00803276840960454,-0.007398374124145779,3518.6572,156.67119,0.02169698315448569,0.00011746860485255436,429.048148238748,72512.87323198374,-0.1172061050370593,4.671763574997004,m00400.wav
-77.92487,32.37364,20.107264,27.610147,16.27146,5.3237567,13.487586,3.502206,7.34457,5.269122,4.0074425,5.2748632,3.7537496,6147.833,1732.1086,850.34436,419.67084,221.75282,211.51535,151.03645,128.03317,130.78511,142.48521,111.1838,104.12302,103.203835,-0.022819756,-0.043784287,-0.0010862063,-0.013717714,0.0089000985,-0.01998794,-0.0053129704,-0.0060372003,0.0062662885,-0.006670656,0.0060015307,0.0020353475,0.003230834,196.07867,54.250805,31.340202,11.508971,7.098819,5.43624,3.9743485,3.5192168,3.1417851,3.3720522,2.811725,2.3519762,2.1536474,3728.3891590040334,2097593.138664332,7635.0859533606435,4481713.855943832,2.321903,10.813509,21.97864603116478,17.535913832824107,18.72057794526369,18.255634695335637,18.347670764202917,17.308976499545146,15.772322511208985,32.42333122364192,34.724726532442176,31.281629335399554,18.646019021870128,14.322394725153764,8.684299858703906,2.556618649044876,0.20195621,0.03794417,3224.6342590024806,220141.12511323794,0.25176802,0.01525678,0.07873050937711638,0.20195621,0.03794417,1.9999695,89.10290948275862,2.321903,10.813509,3.3370841324711184e-10,0.0013162474292042403,0.48224336,0.5563826,0.46914166,0.45177236,0.39227688,0.40209955,0.49304625,0.62896705,0.74266934,0.45859778,0.3791004,0.35902193,0.05082738,0.07775068,0.05425015,0.05838224,0.04519111,0.058965236,0.074721575,0.083994135,0.093267605,0.05389757,0.03932803,0.033386104,-0.04582991379476928,-0.010842682624427929,0.004963338097062681,0.07201640658103625,-0.0021920246038663205,-0.008669351828655497,0.004105703465414388,0.0031121489206400645,0.014739498656317693,0.010263748401963231,0.0015653660427366607,0.0015281167298323798,-0.026036700943954588,30225.744,13202.046,0.14473441729505027,0.016465154277826275,3493.5348982654486,9198149.578931406,-0.03200246866814932,1.3444216939552582,m00421.wav
-109.51281,97.39123,-20.617918,37.375572,-3.1134143,28.608015,-14.167001,23.848665,-8.73561,19.89689,-11.290993,17.932451,-3.4741397,944.84076,246.93887,224.00874,129.10046,123.24915,78.60422,129.60258,73.42367,78.844666,60.10717,58.902744,50.9405,49.910133,-0.00327581,0.03346757,0.0036077043,0.00031920098,0.025831195,0.0016756427,-0.015655397,-0.024012953,-0.0033352124,0.0014883338,0.0052356054,-0.003661748,0.016700834,38.891983,8.312677,9.438514,4.517216,4.0397906,2.778464,4.7690797,2.5468807,3.0288172,2.0218983,1.7028905,1.4133397,1.9818784,2272.5405031296214,222355.3214874217,4964.2193504386605,952549.3280230699,1.4688296,1.0844293,21.584326715821827,12.52873329141683,16.40662680210453,16.39739332352745,17.455813394998504,16.48421071868619,40.91028925277959,18.756328392599116,10.698167205857745,17.359118720283075,10.948620876957332,8.906793239876146,3.734179665198238,6.222798557481366,0.087300904,0.0060972767,2327.1482067943803,52251.21769098706,0.10914599,0.0017848576,0.01371872327340532,0.087300904,0.0060972767,1.2940369,151.99908088235293,1.4688296,1.0844293,9.201176111389783e-10,0.0007678687913521574,0.4475173,0.35729522,0.3493883,0.41146863,0.8424717,0.87518835,0.6906508,0.66591823,0.6022247,0.5093857,0.4869118,0.4573357,0.019332731,0.016251756,0.0155343,0.016296102,0.03225484,0.022603208,0.03532823,0.048991777,0.043132868,0.024878426,0.02503453,0.023044273,0.020495977031886475,0.013271943901941955,-0.03685210653842198,0.06046768576943948,0.003759146140316891,-0.021306703359101828,0.001701600793613149,0.0011618589626268322,0.002611392630953134,0.0032589728429633464,0.0005484294876207333,0.0003342182306213126,-0.003439471968506715,3726.3337,2490.9163,0.10443931868716164,0.0022997861379544463,1396.4190522364681,700446.724215372,0.08867968121864862,1.1723807336560048,m00429.wav
-207.42522,117.61352,-41.420906,13.249367,-1.6709117,15.538312,-10.338402,-1.8724031,-12.771744,6.9996595,-0.7737135,2.0700433,-8.253666,1671.6696,212.66342,546.60364,155.46446,69.513695,106.619415,160.89204,141.65643,96.13075,128.17894,209.8166,159.9829,185.85457,-0.060179025,-0.005840542,-0.0068833777,-0.015137989,0.0054466743,-0.01073427,-0.0028904327,-0.013738799,-0.011210613,-0.013157136,0.00821328,0.006654267,0.009102822,45.806713,5.1015015,8.897033,2.2440977,1.6909642,1.8868396,3.2846868,2.5097969,1.9445716,2.368262,2.9039044,2.4417288,3.3571916,1623.7580253062436,47648.83048207577,2732.0272281938805,294297.4877928691,1.2529572,1.2379214,18.109498361497504,17.237211278624997,21.23801157752694,24.941302288682152,25.80107841789467,23.42159060862235,35.81614163095422,25.861291530936565,18.661704967798872,17.74132734135916,16.28647783209876,14.340416114195577,9.82598799491772,13.398638870340198,0.065713935,0.004279964,1551.132227424729,79003.56276360211,0.08244843,0.0017944754,0.008598287264428206,0.065713935,0.004279964,1.4318542,135.99917763157896,1.2529572,1.2379214,8.833650987963623e-10,0.0008467864757843438,0.5055176,0.25385058,0.32205704,0.23899181,0.5186213,0.6101028,0.36108539,0.46597052,0.27992782,0.19837457,0.1580878,0.28714097,0.107832775,0.02839063,0.07374045,0.0387435,0.11439873,0.10883242,0.052986875,0.084534355,0.04100704,0.034682915,0.018228324,0.05179918,0.06254124443949186,0.11342705498571949,-0.0263427913204064,0.11770213702736791,-0.009963634613540344,-0.021620784758961818,0.01084133522537367,0.01171011798766453,0.030768539609873528,0.028058301441766742,0.004767491908553285,0.0037798964696204784,1.5661761324644061,4603.8013,260.0167,0.10824964955529776,0.0008626330740070056,1016.3455440820069,375583.40844437736,0.010619312046056824,3.184507005904063,m00435.wav
